Name,Address,City,State,Zip,DESCRIPTION,Location,Phone
THE CAFE ON NEW CHARDON ST.,25 New Chardon,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.36211, -71.06174)",17818609426
THE CATERED AFFAIR @ BOS. PUBLIC LIBRARY(T.O.),700 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.349231, -71.078658)",17819829333
THE CATERED AFFAIR @ BOSTON PUBLIC LIBRARY,700 Boylston,Boston,MA,2116,Eating & Drinking,"(42.349231, -71.078658)",17819829333
The Centre Bar,1664 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.293557, -71.061944)",16174360707
THE CHARLES PLAYHOUSE,74 Warrenton,Boston,MA,2116,Eating & Drinking,"(42.349952, -71.066168)",16178241921
The Clubs @ Charles River Park,10 Whittier,Boston,MA,2114,Eating & Drinking,"(42.365678, -71.066648)",10000000000
The Copley Square Hotel,47 Huntington,Boston,MA,2116,Eating & Drinking,"(42.348314, -71.078667)",16175369000
The Corner Pub of Chinatown,162 Lincoln,Boston,MA,2111,Eating & Drinking,"(42.350779, -71.058449)",16175427080
The Corner Tavern,421 Marlborough,Boston,MA,2115,Eating & Drinking,"(42.35014, -71.08944)",16172546633
The Delux Cafe,100 Chandler,Boston,MA,2116,Eating & Drinking,"(42.34626, -71.07288)",16173385258
The Draft Bar & Grill,32 Harvard,Allston,MA,2134,Eating & Drinking,"(42.354873, -71.132348)",17818910727
The Fairmount Grille,81 Fairmount,Hyde Park,MA,2136,Eating & Drinking,"(42.25459, -71.12019)",16179227227
THE FIELD HOUSE,100 Ashford,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35459, -71.12367)",16173532947
The Glenville Stops,85 Glenville,Allston,MA,2134,Eating & Drinking,"(42.34956, -71.13491)",16179033638
THE GOOD LIFE,28 Kingston,Boston,MA,2111,Eating & Drinking,"(42.35344, -71.05904)",16174512622
The Greatest Bar,262 Friend,Boston,MA,2114,Eating & Drinking,"(42.364533, -71.061391)",16173670544
THE HARP,85 Causeway,Boston,MA,2114,Eating & Drinking,"(42.364591, -71.062338)",10007421010
THE HUB PUB,18 Province,Boston,MA,2108,Eating & Drinking,"(42.357254, -71.05958)",16172278952
The Inn @ St. Botolph,99 Saint Botolph,Boston,MA,2116,Eating & Drinking,"(42.345009, -71.080893)",16172661168
The Juice Bar,40 Harrison,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.351661, -71.060969)",18572223198
THE JUNCTION,110 Dorchester,South Boston,MA,2127,Eating & Drinking,"(42.335139, -71.04595)",16178393122
The Liberty Hotel,215 Charles,Boston,MA,2114,Eating & Drinking,"(42.36203, -71.070362)",16172244000
THE LOWER DEPTHS,476 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.34854, -71.09385)",16172666662
The Market,21 Broad,Boston,MA,2109,Eating & Drinking,"(42.358443, -71.054658)",16172630037
THE MASTER MCGRATH,1152 River,Hyde Park,MA,2136,Eating & Drinking,"(42.25647, -71.12031)",16173618011
The Merchant,60 Franklin,Boston,MA,2110,Eating & Drinking,"(42.35577, -71.05838)",16176975215
The North Star,222 Friend,Boston,MA,2114,Eating & Drinking,"(42.364131, -71.061074)",16177233222
The Oceanaire Seafood Room,40 Court,Boston,MA,2108,Eating & Drinking,"(42.35903, -71.05927)",16122369628
The Old Havana,349 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.32267, -71.10675)",16179839275
The Olive Garden Italian Restaurant # 1674,1118 Massachusetts,Dorchester,MA,2125,Eating & Drinking,"(42.326302, -71.065271)",16179891371
The Paint Bar,248 Newbury,Boston,MA,2116,Eating & Drinking,"(42.34936, -71.08253)",16174675777
The Paramount,667 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.33542, -71.03786)",16175044199
THE POINT,145 Hanover,Boston,MA,2108,Eating & Drinking,"(42.36168, -71.05704)",10005237020
The Porter Cafe,1723 Centre,West Roxbury,MA,2132,Eating & Drinking,"(42.28738, -71.1492)",10000000000
The Pour House,907 Boylston,Boston,MA,2115,Eating & Drinking,"(42.34846, -71.08432)",16172470590
The Q,640 Washington,Boston,MA,2111,Eating & Drinking,"(42.35198, -71.062106)",16268077739
The Real Deal,728 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.310892, -71.11438)",16175154336
The Reserve,250 Franklin,Boston,MA,2110,Eating & Drinking,"(42.35663, -71.054279)",16174511900
The Restaurant @ Boston Athletic Club,653 Summer,Boston,MA,2210,Eating & Drinking,"(42.33981, -71.04354)",16172694300
The Rotisserie,651 Warren,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.309756, -71.083018)",10000000000
The Skating Club of Boston,1240 Soldiers Field,Brighton,MA,2135,Eating & Drinking,"(42.363698, -71.13691)",16177825900
THE TAM,220 Tremont,Boston,MA,2116,Eating & Drinking,"(42.351506, -71.064544)",10004829182
THE UNION LOUNGE,180 Mount Vernon,Dorchester,MA,2125,Eating & Drinking,"(42.322135, -71.046901)",16172883322
THE UNIVERSITY OF MASSACHUSETTS CLUB,225 Franklin,Boston,MA,2110,Eating & Drinking,"(42.356135, -71.054068)",16172873030
The Upper Crust,683 Tremont,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.34156, -71.07662)",17812355011
The Wheelhouse,65 Broad,Boston,MA,2109,Eating & Drinking,"(42.357754, -71.053938)",16178178969
La Taqueria,632 Hyde Park,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.278703, -71.118942)",16179428117
GRUB,738 Huntington,Mission Hill,MA,2115,Eating & Drinking,"(42.333711, -71.105368)",17819641498
Fast Eddie's Pizza,1696 Commonwealth,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.341227, -71.146549)",16176695688
Chicken and Rice Guys,75 Harvard,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.353624, -71.132412)",16179038538
Eataly 1St. Floor,800 Boylston,Boston,MA,2199,Eating & Drinking w/ Take Out,"(42.347296, -71.081457)",10000000000
Wing Stop,174 Border,East Boston,MA,2128,Eating & Drinking,"(42.374439, -71.040279)",19563504343
The Wholy Grain,275 Shawmut,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.34304, -71.06941)",15085278228
The Wild Rover Tavern,61 Chatham,Boston,MA,2109,Eating & Drinking,"(42.35958, -71.05404)",18572638715
The Wright Grill @ Geo. Wright Golf Course,420 West,Hyde Park,MA,2136,Eating & Drinking,"(42.26841, -71.13288)",16172013479
THEO'S COZY CORNER RESTAURANT,162 Salem,Boston,MA,2113,Eating & Drinking,"(42.366083, -71.055108)",16172410202
Thinking Cup L L C,165 Tremont,Boston,MA,2111,Eating & Drinking,"(42.35394, -71.06372)",16174078570
Thinking Cup Newbury,85 Newbury,Boston,MA,2116,Eating & Drinking,"(42.35192, -71.07497)",16174169250
Thorntons Fenway Grille,100 Peterborough,Boston,MA,2215,Eating & Drinking,"(42.342993, -71.099359)",16174211161
Thornton's Restaurant,150 Huntington,Boston,MA,2115,Eating & Drinking,"(42.344906, -71.081791)",17814499893
TIA'S WATERFRONT,200 Atlantic,Boston,MA,2110,Eating & Drinking,"(42.356944, -71.050388)",16172270828
TICO,222 Berkeley,Boston,MA,2116,Eating & Drinking,"(42.35084, -71.07311)",10000000000
Tin Tin Buffet,200 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.355693, -71.14817)",16172547888
Tip Tap Room,138 Cambridge,Boston,MA,2114,Eating & Drinking,"(42.361003, -71.063928)",16178598555
TOM ENGLISH CAFE,957 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.318168, -71.05692)",16174368832
Tom English Cottage,112 Emerson,South Boston,MA,2127,Eating & Drinking,"(42.335902, -71.040453)",16172699805
Top Griyo,986 Blue Hill,Dorchester,MA,2124,Eating & Drinking,"(42.29004, -71.08925)",16172657408
Top of The Hill,1357 Blue Hill,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.277526, -71.093761)",16179747106
TORO,1704 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.336936, -71.07588)",16173129171
Tossed,1 Post Office,Boston,MA,2109,Eating & Drinking,"(42.356797, -71.054981)",16462697582
Tostado,300 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.322754, -71.103059)",16174778691
TOUCHIE'S SHAMROCK PUB,501 Eighth,South Boston,MA,2127,Eating & Drinking,"(42.331251, -71.041281)",16172680007
Trade,520 Atlantic,Boston,MA,2110,Eating & Drinking,"(42.353337, -71.052914)",10000000000
Trattoria Newbury,264 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.3492, -71.08312)",10000000000
Tremont 647,647 Tremont,Roxbury,MA,2118,Eating & Drinking,"(42.34221, -71.07539)",16172664600
TREMONT CAFETERIA,150 Tremont,Boston,MA,2111,Eating & Drinking,"(42.35484, -71.063219)",10000000000
TREMONT HOUSE OF PIZZA,1586 Tremont,Mission Hill,MA,2120,Eating & Drinking w/ Take Out,"(42.3334, -71.10305)",10005666120
Tres Gatos Cafe,470 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31909, -71.11164)",16175246622
TRIDENT BOOKSELLERS AND CAFE,338 Newbury,Boston,MA,2115,Eating & Drinking,"(42.34823, -71.0866)",16172678688
Trio Cafe,0 Northern,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.352823, -71.046098)",16179593237
TROQUET,140 Boylston,Boston,MA,2116,Eating & Drinking,"(42.35228, -71.06622)",16176959463
T'S PUB,971 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.35198, -71.11964)",16172540807
Tsushi Inc.,340 Longwood,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.338284, -71.106989)",10000000000
Tu Metapan Restaurant,295 Bennington,East Boston,MA,2128,Eating & Drinking,"(42.37874, -71.02813)",16178186109
Tunnel,100 Stuart,Boston,MA,2116,Eating & Drinking,"(42.350916, -71.065256)",16173880033
Twelve Bens,315 Adams,Dorchester,MA,2122,Eating & Drinking,"(42.298605, -71.057578)",16172656727
TWIN DONUTS,501 Cambridge,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35352, -71.13797)",16172549421
Typhoon Restaurant,725 Boylston,Boston,MA,2116,Eating & Drinking,"(42.349593, -71.080258)",16178598181
Uburger,636 Beacon,Boston,MA,2215,Eating & Drinking,"(42.349571, -71.095239)",16175360448
UGIS SUBS,62 Warren,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.32843, -71.08311)",16174277032
Umai Japanese Restaurant,224 Newbury,Boston,MA,2116,Eating & Drinking,"(42.34973, -71.08116)",16175367500
Unidine Corporation,1000 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.345875, -71.064496)",16174673700
Union Club of Boston,8 Park,Boston,MA,2108,Eating & Drinking,"(42.3575, -71.0627)",16172270589
UNION OYSTER HOUSE,41 Union,Boston,MA,2108,Eating & Drinking,"(42.36127, -71.05688)",16173345019
University Club of Boston,426 Stuart,Boston,MA,2116,Eating & Drinking,"(42.3485, -71.07476)",16172665600
UNIVERSITY HOUSE OF PIZZA,452 Huntington,Boston,MA,2115,Eating & Drinking,"(42.338552, -71.092818)",16174429280
Uno Chicago Grill,1 Brookline,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.34842, -71.097471)",16172185336
Uno Chicago Grill,727 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.349589, -71.080292)",16172185336
Uno Due Go,52 Summer,Boston,MA,2110,Eating & Drinking,"(42.35445, -71.05881)",16172185336
Van's Restaurant & Bar,1154 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.307719, -71.05859)",16174368100
VAUGHN'S FISH N CHIPS,1 Erie,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.303295, -71.078779)",16172962402
Vee Vee,763 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.310283, -71.11526)",16175220145
Vejigamtes Restaurant,57 Dedham,Roxbury,MA,2118,Eating & Drinking,"(42.341861, -71.07242)",16175150362
VENEZIA RESTAURANT (HARBOR LIGHTS),20 R Ericsson,Dorchester,MA,2122,Eating & Drinking,"(42.292133, -71.040224)",10000000000
Victoria Seafood,1029 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.352234, -71.12166)",10009641397
Victoria's Diner,1024 Massachusetts,Roxbury,MA,2118,Eating & Drinking,"(42.32707, -71.06681)",16174425965
Viga,140 Clarendon,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.348611, -71.074438)",16175428442
Viga,291 Devonshire,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.354147, -71.057948)",10000000000
Viga (133 Pearl Street),133 Pearl,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35474, -71.05384)",16179014700
Viga Italian Eatery,275 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357825, -71.058248)",16177428442
Viga-The Deck @ Digitas Co.,33 Arch,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.3562, -71.05804)",19788534738
Vikos Pizza & Ribs,847 River,Mattapan,MA,2126,Eating & Drinking w/ Take Out,"(42.26287, -71.10831)",16173618456
Villa Francesca,150 Richmond,Boston,MA,2113,Eating & Drinking,"(42.363348, -71.054559)",16173672948
Villa Sombrero Cafe,554A Dudley,Dorchester,MA,2125,Eating & Drinking,"(42.3213, -71.07199)",16174456334
Village Pizza & Grill,56 L,South Boston,MA,2127,Eating & Drinking,"(42.336303, -71.03526)",16172699421
Village Sushi & Grill,10 Corinth,Roslindale,MA,2131,Eating & Drinking,"(42.2866, -71.13017)",16173637874
VINA ROAST,1305 Dorchester,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.306157, -71.059048)",16173233228
Vino Volo,100 Terminal,East Boston,MA,2128,Eating & Drinking,"(42.364539, -71.021817)",10000000000
Vintage Lounge,72 Broad,Boston,MA,2110,Eating & Drinking,"(42.35769, -71.05302)",16177952279
VITO'S,54 Salem,Boston,MA,2113,Eating & Drinking,"(42.363196, -71.056279)",16178944462
Viva Burrito,66 Staniford,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.362733, -71.06423)",16175236390
VIVA MI AREPA,5197 Washington,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.261378, -71.157279)",10003237844
VOLLE NOLLE,349 Hanover,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.36455, -71.05348)",16175230003
W Boston Banquet Rooms & Kitchen,100 Stuart,Boston,MA,2116,Eating & Drinking,"(42.350916, -71.065256)",16172618700
W Boston Library Bar,100 Stuart,Boston,MA,2116,Eating & Drinking,"(42.350916, -71.065256)",16172618700
W Boston Market by Jean George & Emp.Caf.,100 Stuart,Boston,MA,2116,Eating & Drinking,"(42.350916, -71.065256)",16172618700
WAI WAI ICE CREAM SHOP,26 Oxford,Boston,MA,2111,Eating & Drinking,"(42.35168, -71.06027)",16173389833
Walgreens,10 School,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357327, -71.058968)",13155668028
WALLY'S,427 Massachusetts,Roxbury,MA,2127,Eating & Drinking,"(42.34068, -71.08229)",16174241408
Ward 8,90 Washington,Boston,MA,2114,Eating & Drinking,"(42.36541, -71.05867)",16177853046
Warehouse Bar & Grille,40 Broad,Boston,MA,2109,Eating & Drinking,"(42.35839, -71.05395)",16175996294
WARREN TAVERN,2 Pleasant,Charlestown,MA,2129,Eating & Drinking,"(42.37419, -71.06311)",16172418142
WBZ Cafe,1170 Soldiers Field,Allston,MA,2134,Eating & Drinking,"(42.36486, -71.13337)",16177877088
WENDY'S OLD FASHIONED HAMBURERS,551 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.350736, -71.076005)",16785146755
WEST END HOUSE/BOYS-GIRLS CLUB,105 Allston,Allston,MA,2134,Eating & Drinking,"(42.349897, -71.137178)",16177833135
WEST GARDEN CHINESE,1890 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.28548, -71.15573)",16174692288
West Napoli Pizza,1946 Centre,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.28358, -71.15676)",16173257909
WESTBURY RESTAURANT,1836 Centre,West Roxbury,MA,2132,Eating & Drinking,"(42.286422, -71.15394)",16174698186
Westin Copley Place Ingredients,10 Huntington,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.348545, -71.077314)",16172629600
Whiskey's Steakhouse & Saloon,885 Boylston,Boston,MA,2116,Eating & Drinking,"(42.348617, -71.083619)",16172470590
WHITE HORSE TAVERN,116 Brighton,Allston,MA,2134,Eating & Drinking,"(42.352592, -71.1306)",16172546633
WHOLE FOODS MARKET,15 Westland,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.343689, -71.086548)",16174925500
WHOLE FOODS MARKET(Cambridge St.),181 Cambridge,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.362108, -71.065981)",16174925500
WICH ! T,244 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34941, -71.0824)",10000000000
WILD GREENS,100 Federal,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.35477, -71.05613)",16174347317
William's Tavern,92 A,South Boston,MA,2127,Eating & Drinking,"(42.342773, -71.054661)",16172699646
WINDY CITY AT ADAMS VILLAGE,516 Gallivan,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.282928, -71.055559)",16172656666
Wing's Kitchen,23 Hudson,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.35052, -71.06031)",16173382218
Wings Over Boston,325 Huntington,Boston,MA,2115,Eating & Drinking,"(42.34094, -71.08811)",16172669464
Winsor DimSum Cafe,10 Tyler,Boston,MA,2111,Eating & Drinking,"(42.35098, -71.06046)",16173381688
Wired Puppy,250 Newbury,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34935, -71.0826)",15082371852
Wok 'N Talk,23 Huntington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.331462, -71.112153)",18579916882
WONDER SPICE CAFE,695 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31179, -71.11453)",16170000000
WONGS,417 Washington,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.35583, -71.0604)",10004829069
WOODY'S GRILL & TAP,58 Hemenway,Boston,MA,2115,Eating & Drinking,"(42.344797, -71.089441)",16173759663
Wyndham Boston Beacon Hill-The Dean's List,5 Blossom,Boston,MA,2114,Eating & Drinking,"(42.36185, -71.06661)",16177427630
Yale Appliance & Lighting,296 Freeport,Dorchester,MA,2125,Eating & Drinking,"(42.302654, -71.051559)",16178226170
Yamato Japanese Cuisine,111 Chiswick,Brighton,MA,2135,Eating & Drinking,"(42.340679, -71.151644)",16177878881
Yanes Burrito's,3492 Washington,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.30628, -71.10743)",16175223813
YANET RESTAURANT,734 Dudley,Dorchester,MA,2125,Eating & Drinking,"(42.318042, -71.066978)",16172881660
YAN'S CHINA STAR,1102 Washington,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.344269, -71.065308)",19176695528
Yard House,122 Brookline,Boston,MA,2215,Eating & Drinking,"(42.34533, -71.10015)",19497270959
"YAWKEY CENTER ""COFFEE SOUTH""",32 Fruit,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.362202, -71.068988)",16177262442
YAWKEY CLUB OF ROXBURY,115 Warren,Roxbury,MA,2119,Eating & Drinking,"(42.32679, -71.0838)",10000000000
Yely's Coffee Shop,284 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.32277, -71.10204)",16175229988
YONG KONG,300 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.322754, -71.103059)",16176699127
YUM MEE GARDEN,665 Tremont,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.34195, -71.07587)",16172547654
Zaz Restaurant,1230 River,Hyde Park,MA,2136,Eating & Drinking,"(42.255789, -71.122989)",16172723083
Zen Restaurant,21 Beacon,Boston,MA,2108,Eating & Drinking,"(42.3582, -71.06238)",16173252960
ZESTO'S PIZZA,460 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.31935, -71.11154)",16175242004
Zo,92 State,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.359232, -71.05532)",16179016017
Zume's Coffee House,219 Main,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.37654, -71.065421)",16172420038
Chef Chang's on Back Bay,30 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.35037, -71.08902)",17818886896
Hei La Moon Restaurant,88 Beach,Boston,MA,2111,Eating & Drinking,"(42.351328, -71.059821)",16173388813
Bagelville West Roxbury,1630 VFW,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.26502, -71.16767)",16173639100
Bastille Kitchen,49 Melcher,Boston,MA,2127,Eating & Drinking,"(42.34942, -71.05038)",16175568000
Red Mango(334 Mass. Ave.),334 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34261, -71.084169)",18573664116
SCOLA'S CAFE,88 Black Falcon,Boston,MA,2210,Eating & Drinking,"(42.3439, -71.02251)",16174780408
Pret A Manger,265 Purchase,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.353493, -71.055829)",10000000000
HABANERO MEXICAN GRILL  INC.,166 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352901, -71.13284)",16172540299
Brick House Pizza & Grille,256 Washington,Brighton,MA,2135,Eating & Drinking,"(42.347878, -71.149719)",16177895559
The Causeway,65 Causeway,Boston,MA,2114,Eating & Drinking,"(42.364444, -71.062676)",16174615145
Just Add Cooking,196 Quincy,Dorchester,MA,2125,Eating & Drinking,"(42.313161, -71.074241)",16172752507
Starbucks Coffee #22566,48 Northern,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.353557, -71.046142)",10000000000
B. Good Burger,665 Boylston,Boston,MA,2116,Eating & Drinking,"(42.34999, -71.07875)",10000000000
Chilipa Restaurant,1095 Commonwealth,Allston,MA,2215,Eating & Drinking w/ Take Out,"(42.352383, -71.1253)",16179870118
Fairouz Restaurant,5268 Washington,West Roxbury,MA,2132,Eating & Drinking,"(42.25931, -71.1589)",16174690000
The Gallows,1395 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.34137, -71.070211)",16174250200
Sushi Station,1562 Tremont,Mission Hill,MA,2120,Eating & Drinking,"(42.33293, -71.1017)",16177380888
Another Cup? Coffee House,1 Nassau,Boston,MA,2111,Eating & Drinking,"(42.348583, -71.062975)",10000000000
Zest Mediterranean Grill,1076 Boylston,Boston,MA,2115,Eating & Drinking,"(42.346932, -71.08797)",16175292129
SODEXO/JAZZMAN,1 Lincoln,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.352886, -71.058695)",10000000000
Caffe Bene,333 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.34224, -71.08468)",17188082660
Seoul,156 Cambridge,Boston,MA,2114,Eating & Drinking,"(42.360978, -71.064668)",10009736680
Cafe Madeleine,517 Columbus,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.34222, -71.08014)",17023544743
Pret-A-Manger,101 Arch,Boston,MA,2110,Eating & Drinking,"(42.355, -71.0587)",10000000000
DOMINO'S PIZZA (277 MAIN ST. CHASN.),277 Main,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.37749, -71.06668)",19786974396
Domino's Pizza,4000 Washington,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.29232, -71.12155)",19786974396
Prieto El Rey De Las Empanadas,196 Humboldt,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.31273, -71.089595)",16174273331
InBoston,175 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.34583, -71.08737)",19788663663
M/V MAJESTY,1 Long,Boston,MA,2110,Eating & Drinking,"(42.360005, -71.051226)",16172274321
JIMMY JOHN'S,409 D,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.344756, -71.043343)",16512912323
CHART HOUSE,60 Long,Boston,MA,2110,Eating & Drinking,"(42.360178, -71.049411)",19789229266
The Landing,6 Long,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.36014, -71.050295)",16172274321
Sate Asian Grill - Roxbury,1234 Columbus,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.329343, -71.095804)",16173089615
Orange Leaf,144 Tremont,Boston,MA,2111,Eating & Drinking,"(42.355314, -71.062825)",10000000000
Pret A Manger,501 Boylston,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351285, -71.07467)",10000000000
Noodle Barn,707 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.311433, -71.114661)",16175222299
Oliveiros Restaurant,22 William C Kelly,East Boston,MA,2128,Eating & Drinking,"(42.375177, -71.0386)",10000000000
Dunkin Donuts,736 Cambridge,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.349573, -71.147979)",17813311599
Deria Express Cafe,1127 Harrison,Roxbury,MA,2119,Eating & Drinking,"(42.330446, -71.08203)",16174422287
Pino's Pizza House,1918 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336527, -71.149151)",16175666468
The Real Deal(1936 Beacon St.),1936 Beacon,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.336353, -71.149931)",16175154336
Chipotle Mexican Grill,1924 Beacon,Brighton,MA,2135,Eating & Drinking,"(42.336455, -71.149569)",13032225994
BRIGHTON HOUSE OF PIZZA,218 Market,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.355172, -71.149372)",16172540938
Down Home Delivery & Catering,2 Bowdoin,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.29962, -71.07332)",16172880813
Centerplate @ ORPHEUM THEATRE,1 Hamilton,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.356225, -71.060994)",18642482011
Cafe 24,24 Fenway,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.34589, -71.09007)",16177472712
IL MONDO,682 Huntington,Boston,MA,2120,Eating & Drinking w/ Take Out,"(42.334854, -71.102439)",16173359833
Ugi's Pizza,69 Heath,Jamaica Plain,MA,2120,Eating & Drinking w/ Take Out,"(42.32657, -71.1005)",16177194478
Pret A Manger,1 State,Boston,MA,2108,Eating & Drinking,"(42.358456, -71.057646)",10000000000
Chatime,18 Hudson,Boston,MA,2111,Eating & Drinking,"(42.35052, -71.059999)",16177174928
Subway,875 William T Morrissey,Dorchester,MA,2122,Eating & Drinking,"(42.293573, -71.047878)",14012864870
Tikki Masala Indian Restaurant,3706 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30036, -71.11297)",10000000000
Mast' Restaurant,45 Province,Boston,MA,2108,Eating & Drinking,"(42.357037, -71.06017)",10000000000
Sabroso Taqueria,2 Oliver,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.357262, -71.054578)",16179016017
CENTRE STREET CAFE,669 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.312503, -71.11437)",18577199294
Cathedral Station,1222 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.342794, -71.066726)",16173386060
Hostelling International Boston,25 Stuart,Boston,MA,2116,Eating & Drinking,"(42.35117, -71.06359)",16175369455
Banh Mi House,48 Winter,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.355863, -71.061898)",16173317899
Red Mango @ Boston Childrens,300 Longwood,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.33692, -71.10542)",16173555539
Tealosophy,1 Beacon,Allston,MA,2134,Eating & Drinking,"(42.353767, -71.137459)",10000000000
Amelia's Taqueria,309 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.341196, -71.087659)",16172660040
